text,Author_num
"['That', 'was', 'a', 'rogue!', 'I', 'saw', 'it', 'before!', 'I\nknew', 'it', 'from', 'the', 'beginning!”', 'More', 'than', 'half', 'an', 'hour', 'had', 'passed', 'when', 'he\nlooked', 'up', 'to', 'the']",0
"['was\nhours', 'before', 'all', 'the', 'cattle', 'bedded', 'down.', 'The', 'welfare', 'of', 'the', 'horses', 'was\nthe', 'main', 'concern,', 'and', 'the', 'possibility', 'of', 'reaching', 'home', 'before', 'morning\nwas', 'freely', 'discussed.']",1
"['say,', '‘I', 'myself', 'did', 'it,', 'I.', 'Not', 'God,', 'not', 'Satan;', 'I\nmyself!’', 'That', 'is', 'the', 'sting', 'that', 'strikes', 'deep.', 'Waldo,”', 'she', 'said', 'gently,\nwith', 'a', 'sudden', 'and']",0
"['and\nallowing', 'Dog-toe', 'to', 'drink.', '""Here', 'you', 'are--come', 'and', 'see', 'for', 'yourself.""\n\nJoel', 'was', 'delighted', 'with', ""Dell's"", 'discovery.', 'In', 'fact,', 'the', 'water,', 'after\nemerging', 'from', 'under', 'a', 'concave']",1
"['experience', 'was', 'an', 'asset', 'in', 'meeting', 'the', 'next', 'one,\nwhile', 'their', 'general', 'fibre', 'was', 'absorbing', 'strength', 'from', 'the', 'wintry', 'trial\non', 'the', 'immutable', 'plain.\n\nOnly', 'once', 'during', 'the']",1
"['of', 'an', 'intenser', 'passion', 'than', 'she', 'had\never', 'felt.\n\n“I', 'am', 'sorry', 'for', 'you.”', 'She', 'paused.', '“But', 'why', 'do', 'you', 'say', 'this', 'to', 'me?”', 'After\nanother', 'interval', 'she']",2
"['me,', 'keep', ""'er"", 'out', 'all', 'the\nevening', ""some'ow,"", 'if', 'you', 'can,', 'if', 'she', 'comes', 'back', 'too', 'soon', 'keep', ""'er"", 'in', 'the\noffice.\'\n\n""\'And', 'wot', 'about', 'leaving', 'the', 'wharf']",4
"['to', 'determine', 'what', 'it', 'was\nbefore.”\n\nWith', 'one', 'impulse', 'the', 'old', 'ladies', 'sprang', 'to', 'their', 'feet,', 'quaking', 'with\nterror.\n\n“Sit', 'down!', 'What', 'are', 'you', 'proposing', 'to', 'do?”\n\n“Do?', 'We', 'must']",3
"['fetch', 'more', 'fuel.\n\n\n\n\nChapter', '1.IV.', 'Blessed', 'is', 'He', 'That', 'Believeth.\n\nBonaparte', 'Blenkins', 'sat', 'on', 'the', 'side', 'of', 'the', 'bed.', 'He', 'had', 'wonderfully\nrevived', 'since', 'the', 'day', 'before,', 'held']",0
"['seemed', 'to', 'be\na', 'kind', 'of', 'freemasonry', 'between', 'them;', 'they', 'were', 'wider', 'awake', 'than', 'she,', 'more\nalert,', 'and', 'surer', 'of', 'their', 'wants', 'if', 'not', 'of', 'their', 'opinions.']",2
"['seated', 'himself', 'on', 'the', 'packing-case', 'which', 'had', 'once', 'held', 'Waldo’s\nbooks,', 'and', 'proceeded', 'to', 'examine', 'the', 'contents', 'of', 'another', 'which', 'he', 'had', 'not\nyet', 'looked', 'at.', 'It']",0
"['of', 'smothered', 'shouts', 'ran', 'through', 'every', 'vein.”', 'A', 'neat\nfigure--a', 'very', 'neat', 'figure,', 'indeed!', 'Then', 'he', 'kissed', 'her.', '“The', 'scene', 'was\noverwhelming.”', 'They', 'went', 'into', 'the', 'parlor.']",3
"['is.\n\nIt', 'is', 'not', 'on', 'account', 'of', 'his', 'gracious', 'and', 'considerate', 'ways', 'and', 'his\ndelicacy', 'that', 'I', 'love', 'him.', 'No,', 'he', 'has', 'lacks', 'in', 'this', 'regard,', 'but']",3
"['water', 'for', 'half', 'the', 'year', 'they’re\nperpetually', 'risking', 'their', 'lives', 'by', 'not', 'being', 'properly', 'protected.', 'I\nsuppose', 'you’ve', 'been', 'tramping', 'through', 'all', 'this', 'nasty', 'clammy', 'mud', 'as']",2
"['to,', 'and', 'said\nthem', 'in', 'his', 'hearing,', 'he', 'would', 'have', 'destroyed', 'me.', 'He', 'would,', 'indeed.', 'He\nwould,', 'provided', 'the', 'opportunity', 'remained', 'with', 'him.', 'But', 'it', 'would', 'not,']",3
"['neglect.', 'That', 'steer', 'has', 'undergone', 'several\nNorthern', 'winters,', 'has', 'reached', 'his', 'prime,', 'and', 'the', ""governor's"", 'cellar', ""won't\nhave"", 'any', 'better', 'corn', 'beef', 'this', 'winter', 'than', 'the', 'Wells']",1
"['acres,""', 'said\nJoel,', '""and', 'then', 'you', 'can', 'go', 'back', 'and', 'turn', 'out', 'the', 'cattle.', 'Point', 'them', 'up\nthe', 'broken-out', 'trail,', 'and', 'bring', 'my', 'horse', 'and', 'come', 'on']",1
"['so', 'he', 'concluded', 'to', 'address', 'the', 'following\nletter', 'to', 'the', 'father', 'and', 'mother', 'of', 'Ambulinia,', 'as', 'his', 'address', 'in', 'person\nhe', 'knew', 'would', 'only', 'aggravate', 'the', 'old']",3
"['blood', 'were', 'streaming', 'on', 'to', 'the', 'ground.', 'It', 'turned', 'its\nhead', 'in', 'its', 'anguish', 'and', 'looked', 'at', 'me', 'with', 'its', 'great', 'starting', 'eyes.', 'It\nwas', 'praying', 'for']",0
"['brothers--you', 'know', 'their', 'resources.""\n\n""No!""', 'came', 'the', 'answer', 'like', 'a', 'rifle-shot.\n\n""Then,', 'will', 'you', 'stand', 'sponsor--will', 'you', 'go', 'their', 'security?""\n\n""No!', 'These', 'boys', ""can't"", 'send', 'home', 'for', 'money']",1
"['I', 'never\nshall!--never,', 'never!”\n\n“You', 'make', 'me', 'afraid,”', 'said', 'Em.', '“Come,', 'let', 'us', 'go,', 'and', 'I', 'will', 'fill', 'your\npail.”\n\n“I', 'want', 'no', 'milk.', 'Good-bye!', 'You', 'will', 'not', 'see']",0
"['corral,""', 'shouted', 'Dell.', '""We\'re', 'lost!""\n\n""Not', 'yet,""', 'answered', 'Joel,', 'amid', 'the', 'din', 'of', 'the', 'howling', 'storm.', '""The\ncreek\'s', 'to', 'our', 'right.', 'Loosen', 'your', 'rope', 'and', ""we'll"", 'beat']",1
"['cool', 'breeze', 'that', 'whispered', 'notes', 'of\nmelody', 'along', 'the', 'distant', 'groves,', 'the', 'little', 'birds', 'perched', 'on', 'every\nside,', 'as', 'if', 'to', 'watch', 'the', 'movements', 'of', 'their', 'new']",3
"['let\nit', 'rest', 'and', 'be', 'still,', 'just', 'while', 'I', 'say', 'one', 'prayer', 'for', 'thee', 'and', 'for', 'my\nchild.\n\nF.', 'It', 'is', 'too', 'late,', 'thy', 'doom', 'is', 'fixed,', 'thou']",3
"['Darrow', 'and', 'Sophy', 'to', 'receive', 'the', 'full', 'impact', 'of', 'what\nshe', 'was', 'saying,', 'and', 'time', 'to', 'observe', 'its', 'full', 'effect', 'on', 'them.', 'She', 'had\nsaid', 'to', 'herself:']",2
"['boys', 'are', 'his\ncustomers,', 'last', 'fall,', 'this', 'summer,', 'and', 'possibly', 'for', 'years', 'to', 'come.', 'If', 'he\nwanted', 'them,', 'Joel', 'did', 'perfectly', 'right', 'to', 'buy', 'the', 'cattle', 'unseen.""\n\nThe']",1
"['the\nconsuming', 'fire', 'that', 'looks', 'so', 'fair', 'to', 'your', 'view.”\n\nCumming,', 'January', '22,', '1844.\n\nSir--In', 'regard', 'to', 'your', 'request,', 'I', 'am', 'as', 'I', 'ever', 'have', 'been,', 'utterly\nopposed', 'to']",3
"['until', 'you', 'find', 'out', 'that', 'you', ""can't"", 'find', 'out.', 'And', 'it', 'is\ndelightful', 'to', 'have', 'it', 'that', 'way,', 'it', 'makes', 'the', 'world', 'so', 'interesting.', 'If\nthere', ""wasn't""]",3
"['here', 'you’d', 'know', 'why.', 'We', 'were', 'like', 'two\nprisoners', 'who', 'talk', 'to', 'each', 'other', 'by', 'tapping', 'on', 'the', 'wall.', 'He’s', 'never\nforgotten', 'it,', 'nor', 'I.', 'Whether', 'he']",2
"['the', 'musicians', 'upon', 'that', 'interesting\noccasion,', 'I', 'should', 'be', 'much', 'gratified', 'if', 'you', 'would', 'favor', 'me', 'with', 'your\ncompany', 'during', 'the', 'hours', 'of', 'the', 'exercises.”\n\n“What', 'strange', 'notions']",3
"['old', 'Dutchwoman', 'from', 'whom', 'I', 'hire', 'this', 'place', 'has', 'a', 'little\nstepdaughter,', 'and', 'her', 'name', 'begins', 'with', '‘E’.\n\n“She', 'is', 'English.', 'I', 'do', 'not', 'know', 'how', 'her']",0
"['at', 'last', 'he', 'hit', 'it--just', 'by', 'sheer\ninspiration,', 'as', 'it', 'seemed', 'to', 'him--and', 'all', 'their', 'troubles', 'were', 'gone', 'in', 'a\nmoment;', 'they', 'would', 'celebrate', 'the', 'Discovery', 'of']",3
"['was', 'all', 'draped', 'in', 'white,', 'waiting', 'for', 'her\ncousin’s', 'return,', 'on', 'to', 'her', 'own', 'room.\n\nShe', 'went', 'to', 'the', 'chest', 'of', 'drawers', 'to', 'put', 'away', 'the', 'work']",0
"['staying', 'with', 'her', 'sister', 'in', 'a', 'hotel', 'near', 'the', 'Place', 'de\nl’Etoile.', 'The', 'maid', 'added', 'that', 'Mrs.', 'Farlow,', 'on', 'the', 'plea', 'that', 'Miss', 'Viner’s\nplans', 'were', 'uncertain,']",2
"['a', 'little', 'queen:', 'her', 'shoulders', 'are', 'so\nupright,', 'and', 'her', 'head', 'looks', 'as', 'though', 'it', 'ought', 'to', 'have', 'a', 'little', 'crown\nupon', 'it.', 'You', 'must', 'come', 'to']",0
"['also,', 'was', 'published,', 'and', 'the', 'town', 'was', 'drowned', 'in', 'happy', 'tears\nover', 'the', 're-restoration', 'of', 'the', 'poor', 'beast', 'and', 'struggling', 'victim', 'of\nthe', 'fatal', 'bowl.', 'A', 'grand']",3
"['almost', 'our\nworship,', 'does', 'not', 'know', 'that', 'they', 'are', 'absent,', 'does', 'not', 'even', 'suspect\nthat', 'they', 'are', 'absent.', 'When', 'read', 'by', 'the', 'light', 'of', 'these', 'helps', 'to']",3
"['shut\nit', 'tight,”', 'he', 'called', 'out', 'to', 'Em,', 'who', 'stood', 'in', 'the', 'dining', 'room.', 'Then\nhe', 'leaned', 'over', 'the', 'elbow', 'of', 'the', 'sofa', 'and', 'brought', 'his', 'face']",0
"['of', 'mine--""\n\n""We', ""can't"", 'winter', 'here,""', 'said', 'Joel,', 'stepping', 'forward,', '""and', 'the', 'sooner', 'we\nget', 'out', 'and', 'find', 'work', 'the', 'better.""\n\n""Oh,', 'I', 'was', 'figuring', 'on', 'paying', 'you']",1
"['him.\n\nAs', 'he', 'sat', 'moodily', 'staring', 'at', 'the', 'carpet', 'its', 'silly', 'intricacies', 'melted\ninto', 'a', 'blur', 'from', 'which', 'the', 'eyes', 'of', 'Mrs.', 'Leath', 'again', 'looked', 'out', 'at']",2
"['the', 'happy', 'picture', 'they', 'presented,', 'Effie’s', 'gambols', 'encircling\nit', 'in', 'a', 'moving', 'frame', 'within', 'which', 'the', 'two', 'men', 'came', 'slowly', 'forward', 'in', 'the\nsilence', 'of', 'friendly', 'understanding.']",2
"['must', 'part,""', 'said', 'he,', 'pretending', 'to', 'weep.', '""Here\'s\ntwo', 'bits;', 'buy', 'yourself', 'some', 'cheese', 'and', 'crackers,', 'and', 'take', 'some', 'candy\nhome', 'to', 'the', 'children.', 'Manly,', 'if', 'I']",1
"['she', 'added,', 'stooping', 'to', 'kiss', 'the', 'little', 'girl.\n\nWhen', 'the', 'door', 'had', 'closed', 'she', 'turned', 'back', 'to', 'Sophy', 'Viner', 'with', 'a', 'look', 'that\nsought', 'her', 'confidence.', '“I’m']",2
"['error.\n\n""Dog-toe,""', 'said', 'Dell,', 'as', 'he', 'swung', 'out', 'of', 'the', 'saddle,', '""you', 'forgot', 'more\nthan', 'I', 'ever', 'knew.', 'You', 'told', 'me', 'that', 'I', 'was', 'wrong,', 'and', 'you']",1
"['gone\nhome.\n\n“Dried', 'skins,”', 'said', 'the', 'Boer-woman,', '“and', 'empty', 'bottles,', 'and', 'boxes,', 'and\nsacks,', 'and', 'soap.”\n\n“You', 'don’t', 'keep', 'any', 'of', 'your', 'provisions', 'there--sugar,', 'now?”', 'said\nBonaparte,', 'pointing', 'to', 'the']",0
"['his', 'hands', 'as', 'though', 'he', 'were', 'washing', 'them', 'in\nthe', 'sunshine.', 'There', 'will', 'always', 'be', 'something', 'worth', 'living', 'for', 'while\nthere', 'are', 'shimmery', 'afternoons.', 'Waldo', 'chuckled', 'with']",0
"['head', 'against', 'the', 'kartel,', 'and', 'listened', 'to', 'the', 'chewing', 'of\nthe', 'tired', 'oxen,', 'and', 'to', 'the', 'crackling', 'of', 'the', 'fire,', 'till,', 'overpowered', 'by\nweariness,', 'he', 'fell', 'into']",0
"['of', 'Owen.', 'I’m', 'sorry--oh,', 'so', 'sorry!--for', 'you', 'too.\nYour', 'life--I', 'know', 'how', 'hard', 'it’s', 'been;', 'and', 'mine', '...', 'mine’s', 'so', 'full...Happy\nwomen', 'understand', 'best!”', 'Anna', 'drew', 'near']",2
"['furnish', 'you', 'a', 'meaning', 'for', 'that', 'word', 'that', 'you', 'can', 'be', 'sure', 'is\nthe', 'right', 'one.', 'All', 'the', 'other', 'words', 'give', 'you', 'hints,', 'by', 'their', 'form,']",3
"['her', 'grandson,', 'gun', 'in\nhand,', 'came', 'in', 'from', 'the', 'terrace.', 'As', 'he', 'stood', 'there', 'in', 'the', 'lamp-light,\nwith', 'dead', 'leaves', 'and', 'bits', 'of', 'bramble', 'clinging', 'to', 'his']",2
"['thoughtless,', 'the', 'wise,', 'and', 'the', 'foolish.', 'Long', 'notices', 'of', 'it', 'have\nappeared,', 'from', 'time', 'to', 'time,', 'in', 'the', 'great', 'English', 'reviews,', 'and', 'in\nerudite', 'and', 'authoritative', 'philological']",3
"['two', 'to', 'help', 'him,', 'and', 'after', 'that', 'he', 'let', 'me', 'drive', 'all\nthree.', 'Whenever', 'we', 'came', 'to', 'an', 'hotel', 'he', 'stopped', 'behind', 'to', 'get', 'a', 'drink,\nand']",0
"['given', 'almost', 'absolute\nfreedom,', 'scattering', 'for', 'miles', 'during', 'the', 'day,', 'and', 'only', 'thrown', 'together\nat', 'nightfall.', 'Even', 'then,', 'as', 'the', 'cattle', 'grazed', 'entirely', 'by', 'day,', 'a', 'mile\nsquare']",1
"['man', 'named', 'George,', 'who', 'was', 'the\nfavorite', 'body-servant', 'of', 'General', 'Washington,', 'died', 'at', 'the', 'advanced', 'age\nof', '95', 'years.', 'Up', 'to', 'within', 'a', 'few', 'hours', 'of', 'his']",3
"['tell', 'me', 'why.”\n\n“I', 'can', 'only', 'repeat', 'what', 'I’ve', 'just', 'said.', 'I', 'was', 'hurt', 'and', 'unhappy', 'and\nI', 'doubted', 'you.', 'I', 'suppose', 'if', 'I’d', 'cared', 'less', 'I']",2
"['when', 'every', 'space', 'so', 'small', 'that', 'your', 'hand\nmight', 'cover', 'it', 'shows', 'fifty', 'cold', 'white', 'points,', 'and', 'the', 'Milky-Way', 'is', 'a\nbelt', 'of', 'sharp', 'frosted', 'silver.', 'He']",0
"['in', 'time,', 'that', 'the', 'earth', 'ceases', 'for', 'us', 'to', 'be', 'a\nweltering', 'chaos.', 'We', 'walk', 'in', 'the', 'great', 'hall', 'of', 'life,', 'looking', 'up', 'and', 'round\nreverentially.', 'Nothing']",0
"['was\nlike', 'a', 'sharp', 'light', 'flashed', 'into', 'aching', 'eyes.', 'He', 'was', 'glad', 'when', 'the', 'bell\ncalled', 'the', 'audience', 'to', 'their', 'seats,', 'and', 'young', 'Leath', 'left', 'him', 'with']",2
"['programme:', '""After', 'leaving\nthe', 'Republican,""', 'said', 'he,', '""there\'s', 'water', 'between', 'here', 'and', 'home', 'in', 'two\nplaces.', 'None', 'of', 'them', 'are', 'over', 'thirty', 'miles', 'apart--a', 'day', 'and', 'a']",1
"['I', 'got', 'your', 'letter', 'a', 'month\nago,', 'hinting', 'at', 'your', 'willingness', 'to', 'marry', 'me,', 'I', 'had', 'at', 'once', 'written,\nimploring', 'you', 'to', 'come,', 'you', 'would', 'have', 'read']",0
"['touching', 'the', 'little', 'sore', 'foot', 'as', 'she', 'read,', 'and', 'Doss,\nto', 'show', 'he', 'liked', 'it,', 'licked', 'her', 'hand.\n\n“But,', 'Miss', 'Lyndall,”', 'persisted', 'Gregory,', '“what', 'do', 'you', 'really']",0
"['was', 'his', 'secret,', 'then,', 'THEIR', 'secret:', 'he', 'had', 'met', 'the', 'girl', 'in\nParis', 'and', 'helped', 'her', 'in', 'her', 'straits--lent', 'her', 'money,', 'Anna', 'vaguely\nconjectured--and', 'she', 'had', 'fallen']",2
"['of', 'vale', 'and', 'river', 'and', 'receding', 'hills', 'steeped', 'in', 'tinted\nmists--and', 'all', 'private,', 'all', 'the', 'property', 'of', 'the', 'dreamers;', 'a', 'palace\nswarming', 'with', 'liveried', 'servants,', 'and', 'populous']",3
"['after', 'that,', 'every', 'hoof', 'must', 'be', 'double-wintered.""\n\nAn', 'hour', 'after', 'sunrise,', 'the', 'drag-net', 'was', 'drawing', 'together', 'the', 'first\nround-up', 'of', 'the', 'day.', 'The', 'importance', 'of', 'handling', 'heavy']",1
"['Dell', 'finally', 'appealed', 'to', 'his\nhorse,', 'and', 'within', 'a', 'few', 'minutes', 'Dog-toe', 'was', 'in', 'a', 'road', 'and', 'champing', 'the\nbits', 'against', 'restraint.', 'The', 'boy', 'dismounted,', 'and', 'a']",1
"['the', 'Fosters', 'jump.', 'The', 'editor', 'noticed,', 'and\nsaid,', 'apologetically:\n\n“No', 'harm', 'intended,', 'I', 'assure', 'you.', ""It's"", 'just', 'a', 'saying;', 'just', 'a', 'joke,', 'you\nknow--nothing', 'in', 'it.', 'Relation', 'of']",3
"['doubt\nhe', 'meant', 'to', 'go', 'back', 'with', 'the', 'gamekeeper,', 'perhaps', 'to', 'the', 'kennels,', 'to', 'see\na', 'retriever', 'who', 'had', 'hurt', 'his', 'leg.', 'Suddenly', 'she', 'was', 'seized', 'by']",2
"['he', 'rode', 'along,', 'scarcely', 'a', 'mile', 'was', 'passed', 'but', 'more', 'cattle', 'were\nencountered,', 'and', 'finally', 'the', 'tent', 'and', 'homestead', 'loomed', 'in', 'sight.\n\n""Well,', ""I'm"", 'glad', 'to', 'have']",1
"['a', 'night', 'train', 'for', 'Joigny.', 'Even', 'if', 'the', 'Farlows', 'can’t', 'take', 'me', 'in,\nI', 'can', 'go', 'to', 'the', 'hotel:', 'it', 'will', 'cost', 'less', 'than', 'staying', 'here.”']",2
"['meet', 'the', 'future,', 'and', 'labour', 'in\nthe', 'present.', 'At', 'last', 'he', 'touched', 'her', 'arm.\n\n“What', 'is', 'it?”\n\n“I', 'feared', 'you', 'had', 'gone', 'to', 'sleep', 'and', 'might', 'be', 'jolted']",0
"['the', 'Verb', 'that', 'mixed', 'the\nhands,', 'it', 'was', 'the', 'Verb', 'that', 'lacked', 'stability,', 'it', 'was', 'the', 'Verb', 'that', 'had\nno', 'permanent', 'opinion', 'about', 'anything,', 'it', 'was', 'the']",3
"['out', 'of', 'my', 'own', 'head--my', 'very', 'first', 'one;', '_The', 'scratched\nexperiment', 'shuns', 'the', 'thorn_.', 'I', 'think', 'it', 'is', 'a', 'very', 'good', 'one', 'for', 'one', 'so\nyoung.\n\nI', 'followed']",3
"['in', 'a', 'summer', 'cloud.', 'At\nlast,', 'tired', 'out,', 'he', 'fell', 'asleep,', 'with', 'his', 'head', 'against', 'the', 'bank.', 'When', 'he\nwoke', 'the', 'shadow', 'had', 'stretched', 'across', 'the', 'sloot,']",0
"['and\ntune,', 'and', 'the', 'mere', 'drudge', 'has', 'no', 'need', 'for', 'mental', 'gifts.\n\n“But', 'there', 'is', 'one', 'art', 'in', 'which', 'all', 'she', 'has', 'would', 'be', 'used,', 'for', 'which']",0
"['came', 'and', 'shook', 'her,', 'and', 'asked\nher', 'if', 'she', 'was', 'not', 'ashamed', 'to', 'sit', 'on', 'the', 'knee', 'of', 'that', 'strange', 'man.', 'But', 'I\ndo', 'not', 'think', 'my']",0
"['am', 'sure', 'you', 'are.', 'Look', 'at', 'this', 'ring!”\n\nLyndall', 'drew', 'the', 'hand', 'quickly', 'from', 'her.\n\n“I', 'am', 'not', 'in', 'so', 'great', 'a', 'hurry', 'to', 'put', 'my', 'neck']",0
"['when', 'the\nquestion', 'of', 'brands', 'to', 'be', 'adopted', 'by', 'the', 'new', 'ranch', 'was', 'under\nconsideration,', 'the', 'chance', 'presented', 'itself.\n\n""In', 'starting', 'this', 'ranch,""', 'said', 'the', 'gray-haired', 'foreman', 'to']",1
"['chin\nresting', 'in', 'her', 'hand;', 'her', 'eyes,', 'steel-grey', 'by', 'day,', 'but', 'black', 'by', 'night,\nlooked', 'through', 'the', 'doorway', 'into', 'the', 'next', 'room.', 'After', 'a', 'time', 'he', 'thought\nshe']",0
"['man', 'of', 'small', 'consequence', 'died,', 'and', 'the', 'Rev.', 'T.\nK.', 'Beecher', 'was', 'asked', 'to', 'preach', 'the', 'funeral', 'sermon--a', 'man', 'who', 'abhors', 'the\nlauding', 'of', 'people,', 'either', 'dead']",3
"['Only', 'at', 'evening\nthey', 'reached', 'it;', 'not', 'blue', 'now,', 'but', 'low', 'and', 'brown,', 'covered', 'with', 'long\nwaving', 'grasses', 'and', 'rough', 'stones.', 'They', 'drew', 'the', 'wagon', 'up', 'close']",0
"['the\ntwo', 'were', 'speculating', 'as', 'to', 'who', 'he', 'might', 'be,', 'a', 'swing', 'lad', 'on', 'the', 'left\nreined', 'out', 'and', 'saluted', 'the', 'boys.\n\nWith', 'hand', 'extended,', 'he', 'smilingly', 'inquired,']",1
"['for', 'Truth;', 'but', 'they', 'have\nnever', 'found', 'her.', 'On', 'the', 'grains', 'of', 'credulity', 'she', 'will', 'not', 'feed;', 'in', 'the\nnet', 'of', 'wishes', 'her', 'feet', 'cannot', 'be', 'held;']",0
"['he', 'inquired,', 'ungloving', 'his', 'right', 'hand', 'when', 'he', 'was\nin', 'the', 'saddle.\n\nThe', 'boy', 'replied:\n\n“Well,', 'I', 'trust', 'we', 'shall', 'meet', 'again', 'some', 'day,', 'sooner', 'or', 'later.”\n\nHe', 'shook']",0
"['placed', 'it', 'solemnly', 'on', 'the', 'ground,', 'then', 'closed', 'his', 'eyes', 'and\nfolded', 'his', 'hands.', 'He', 'prayed', 'aloud:\n\n“Oh,', 'God,', 'my', 'Father,', 'I', 'have', 'made', 'Thee', 'a', 'sacrifice.']",0
"['last,\nwhen', 'he', 'was', 'bruised', 'and', 'cut,', 'the', 'hunter', 'crept', 'away', 'into', 'the', 'woods.', 'And\nit', 'was', 'evening', 'about', 'him.”\n\nAt', 'every', 'word', 'the', 'stranger', 'spoke', 'the', 'fellow’s']",0
"['bird', 'in', 'the', 'sky,', 'I', 'recognized', 'that', 'she', 'was', 'beautiful.\n\nMONDAY', 'NOON.--If', 'there', 'is', 'anything', 'on', 'the', 'planet', 'that', 'she', 'is', 'not\ninterested', 'in', 'it', 'is', 'not']",3
"['and', 'I', 'have', 'just', 'been', 'knocking', 'about', 'in', 'the', 'woods.', 'I', 'wasn’t', 'in', 'a\nsanguinary', 'mood.”\n\nThey', 'walked', 'on', 'with', 'the', 'same', 'light', 'gait,', 'so', 'nearly', 'of']",2
"['catch', 'one', 'of', 'the', 'others', 'and', 'break', 'it\ninto', 'harness.', 'One', 'is', 'enough.', 'Once', 'familiar', 'with', 'its', 'assortment', 'of', 'tails,\nyou', 'are', 'immune;', 'after', 'that,', 'no', 'regular']",3
